Record ID,Seed Size (mm),Seed Weight (g),Germination Rate (%),Seed Purity (%),Seed Viability (%),Seed Coat Thickness (mm),Soil pH,Organic Matter (%),Temperature (°C),Rainfall (mm),Humidity (%),Fertilizer Amount (kg/ha),Irrigation (mm),Planting Density (plants/ha),Planting Depth (cm),Crop Yield (kg/ha),Field Size (ha),Harvest Date,Fertilizer Type_Urea,Pest Incidence_Low,Pest Incidence_Moderate,Disease Incidence_Low,Disease Incidence_Moderate,Crop Variety_Variety B,Crop Variety_Variety C
886,5.08,0.21,90.79,93.55,94.96,0.34,6.8,2.1,28.9,118.3,74.9,78.0,53.0,971.0,2.9,3017.0,2.7,2024-09-25,True,False,False,False,True,False,True
887,4.59,0.22,86.3,96.92,90.29,0.31,6.1,2.9,29.3,103.5,72.3,72.0,59.0,1057.0,2.5,3342.0,2.6,2024-08-05,True,True,False,False,False,False,False
888,4.89,0.27,91.11,93.84,91.19,0.27,6.1,2.8,21.4,125.7,66.9,84.0,53.0,1037.0,2.9,3593.0,3.2,2024-08-09,True,False,False,False,False,True,False
889,4.8,0.26,93.7,90.27,94.66,0.26,6.2,2.6,28.7,143.0,61.4,95.0,52.0,944.0,3.3,3744.0,3.9,2024-09-23,False,True,False,True,False,False,False
890,4.51,0.22,95.75,96.71,98.94,0.26,6.6,2.6,20.4,120.8,72.2,81.0,45.0,1092.0,3.0,3858.0,3.0,2024-08-04,False,True,False,True,False,True,False
891,4.77,0.3,96.84,90.29,97.71,0.26,6.0,2.3,22.7,139.2,74.2,129.0,54.0,1025.0,3.2,3999.0,3.6,2024-08-24,True,False,False,True,False,True,False
892,5.26,0.29,86.48,97.05,98.51,0.35,6.2,2.5,26.8,104.8,72.0,85.0,47.0,1032.0,3.0,3449.0,3.2,2024-09-29,True,False,False,False,True,False,True
893,4.8,0.22,85.62,91.96,95.82,0.33,6.2,2.1,27.5,108.3,79.0,113.0,47.0,987.0,3.0,3079.0,2.7,2024-08-24,False,False,False,True,False,False,False
894,4.68,0.28,91.68,90.11,96.74,0.29,6.5,2.2,25.5,148.7,61.5,87.0,45.0,975.0,2.9,3818.0,3.9,2024-09-25,True,False,False,False,True,False,False
895,4.7,0.25,93.28,95.22,94.34,0.27,6.5,2.4,28.0,135.8,62.7,75.0,58.0,1061.0,3.4,3058.0,3.3,2024-08-23,True,False,False,False,False,True,False
896,5.04,0.29,86.27,92.4,94.07,0.34,6.9,3.0,29.6,90.4,61.0,79.0,47.0,1149.0,3.4,3187.0,3.4,2024-08-06,False,False,True,False,False,False,True
897,5.42,0.25,86.35,94.58,93.76,0.31,6.4,2.0,29.9,122.6,69.5,127.0,43.0,957.0,3.3,3261.0,3.7,2024-08-11,True,True,False,False,True,False,False
898,4.77,0.2,91.72,91.97,97.58,0.31,6.9,2.8,21.8,138.0,72.8,110.0,57.0,1072.0,3.0,3637.0,2.9,2024-09-13,False,True,False,False,False,False,False
899,4.68,0.26,88.04,90.8,90.01,0.31,6.4,2.8,23.8,119.2,68.1,109.0,47.0,1189.0,3.4,3848.0,3.9,2024-09-02,False,False,True,False,False,True,False
900,4.95,0.25,94.65,96.96,98.91,0.32,7.0,2.3,28.3,131.9,73.8,90.0,56.0,1170.0,2.7,3625.0,3.1,2024-09-28,False,False,False,True,False,True,False
901,5.49,0.25,87.97,93.82,96.54,0.26,6.6,2.9,28.5,94.1,79.9,112.0,43.0,904.0,2.7,3838.0,2.5,2024-09-21,False,False,False,True,False,False,True
902,4.73,0.28,92.62,97.83,97.46,0.26,6.9,2.2,25.5,128.7,63.4,129.0,50.0,917.0,3.4,3586.0,3.5,2024-09-21,False,True,False,False,True,False,True
903,5.03,0.28,85.43,92.68,94.7,0.26,6.7,2.4,22.7,90.2,74.4,120.0,48.0,1069.0,2.7,3622.0,2.5,2024-08-18,True,False,False,False,False,False,True
904,4.99,0.26,96.94,93.81,97.65,0.31,6.9,2.4,23.2,143.2,61.0,78.0,42.0,1153.0,2.5,3862.0,3.2,2024-08-17,True,False,True,False,True,True,False
905,4.5,0.24,87.43,96.24,96.79,0.3,6.0,2.7,28.4,133.2,76.6,82.0,58.0,997.0,2.5,3843.0,3.9,2024-09-03,False,False,True,False,True,False,True
906,5.16,0.22,88.27,94.67,98.98,0.26,6.8,2.3,28.1,145.2,68.5,92.0,56.0,1059.0,3.2,3623.0,2.7,2024-09-02,True,False,False,True,False,False,False
907,5.34,0.22,97.12,92.51,97.34,0.28,6.3,2.3,27.5,123.4,77.7,88.0,54.0,1126.0,2.7,3401.0,3.2,2024-09-08,True,False,False,False,False,False,True
908,4.86,0.23,93.92,92.16,97.09,0.34,6.6,2.6,20.7,141.9,65.7,107.0,60.0,1079.0,3.2,3445.0,2.6,2024-08-31,True,False,True,False,False,False,False
909,5.3,0.2,94.11,90.23,98.62,0.27,6.5,2.6,24.6,110.4,69.4,89.0,49.0,1008.0,3.1,3238.0,4.0,2024-08-21,False,False,True,False,True,False,True
910,5.0,0.22,91.2,98.66,90.22,0.32,6.5,2.2,28.2,112.1,65.9,120.0,53.0,1169.0,3.1,3741.0,3.8,2024-09-30,True,False,True,False,False,False,True
911,4.55,0.28,92.98,90.7,95.09,0.26,6.7,2.5,29.5,101.0,72.1,83.0,52.0,1117.0,3.2,3815.0,3.8,2024-09-18,True,True,False,True,False,False,True
912,4.58,0.23,93.93,94.99,91.91,0.31,6.4,2.4,28.1,114.5,60.5,73.0,57.0,1188.0,3.2,3364.0,3.9,2024-09-12,False,True,False,False,False,True,False
913,5.16,0.28,94.96,93.79,94.79,0.27,6.3,2.8,28.9,133.5,69.3,75.0,41.0,1012.0,3.0,3609.0,2.5,2024-08-02,True,False,False,True,False,False,True
914,5.49,0.24,96.03,95.35,91.3,0.33,6.7,2.5,25.1,95.2,73.1,125.0,42.0,979.0,3.4,3284.0,3.5,2024-08-26,True,False,True,False,True,True,False
915,5.03,0.26,90.41,93.0,90.49,0.32,6.7,2.7,26.4,104.6,60.4,119.0,50.0,992.0,2.6,3063.0,3.0,2024-09-15,True,False,False,True,False,False,True
916,5.3,0.29,96.66,99.2,99.08,0.3,6.2,2.8,22.1,106.0,64.7,101.0,46.0,946.0,3.0,3874.0,3.4,2024-08-15,False,False,True,False,False,False,True
917,5.38,0.22,87.17,95.76,94.63,0.32,6.8,2.8,29.4,113.9,64.1,103.0,42.0,987.0,2.7,3397.0,2.7,2024-08-20,True,False,False,False,True,False,True
918,4.53,0.27,92.93,97.08,96.6,0.26,6.3,2.1,28.4,134.8,64.0,90.0,59.0,1078.0,3.3,3265.0,2.8,2024-08-19,False,False,False,False,False,False,False
919,5.28,0.27,93.85,95.53,95.64,0.32,6.3,2.4,28.7,108.5,70.9,112.0,60.0,1031.0,2.9,3843.0,3.7,2024-08-17,False,False,True,True,False,False,True
920,5.23,0.25,89.21,96.09,98.76,0.34,6.1,2.4,24.6,148.7,73.6,94.0,41.0,1070.0,2.6,3834.0,3.6,2024-08-06,False,False,False,False,True,False,True
921,4.96,0.24,96.67,92.88,92.49,0.34,6.8,2.8,22.0,98.6,60.5,84.0,55.0,972.0,3.2,3252.0,3.1,2024-09-25,False,False,True,True,False,False,True
922,5.48,0.22,89.89,93.01,91.1,0.3,6.4,2.7,28.2,122.7,60.6,107.0,41.0,1085.0,3.2,3198.0,3.7,2024-08-17,True,False,True,False,True,True,False
923,5.41,0.28,88.97,95.87,99.15,0.28,6.8,2.0,20.0,135.6,75.2,117.0,59.0,935.0,2.7,3904.0,2.8,2024-08-04,True,False,True,True,False,True,False
924,5.18,0.25,86.08,92.85,95.2,0.34,6.7,2.6,25.0,107.9,62.4,95.0,41.0,963.0,2.9,3419.0,2.6,2024-08-08,False,False,True,True,False,False,True
925,5.09,0.25,86.02,99.43,90.99,0.34,6.0,2.9,20.2,135.5,67.2,114.0,48.0,921.0,3.3,3071.0,3.9,2024-08-04,True,False,False,False,True,True,False
926,4.55,0.25,94.4,93.93,92.17,0.33,6.8,2.9,23.8,120.4,67.3,85.0,55.0,1002.0,2.9,3404.0,3.6,2024-08-27,False,True,False,True,False,True,False
927,5.42,0.27,91.13,97.79,96.41,0.26,6.1,2.0,24.6,139.6,66.3,93.0,58.0,1151.0,3.2,3267.0,2.7,2024-08-12,True,True,False,False,True,False,True
928,4.52,0.21,88.8,95.52,90.64,0.26,6.2,2.6,26.2,123.0,65.0,92.0,42.0,968.0,3.4,3980.0,3.5,2024-08-12,False,False,True,False,True,False,True
929,5.42,0.26,85.43,99.97,90.99,0.32,6.3,2.4,26.5,116.2,65.0,90.0,47.0,1188.0,3.3,3459.0,2.8,2024-08-29,True,False,False,True,False,False,False
930,5.31,0.22,87.74,93.66,98.8,0.26,6.1,2.5,22.8,124.1,69.0,96.0,42.0,942.0,3.3,3886.0,2.9,2024-09-18,True,True,False,True,False,False,True
931,4.61,0.21,92.91,97.15,93.73,0.32,6.7,2.9,20.6,101.5,61.4,122.0,56.0,1072.0,2.6,3273.0,2.9,2024-09-09,False,False,True,True,False,False,False
932,5.06,0.23,85.95,97.31,92.99,0.3,6.1,2.8,25.7,144.1,69.9,126.0,58.0,1073.0,3.4,3323.0,3.0,2024-08-28,True,False,False,False,True,True,False
933,4.55,0.26,94.39,97.74,91.5,0.29,6.2,2.7,21.6,144.2,64.6,87.0,57.0,1038.0,2.5,3495.0,2.6,2024-09-04,True,False,True,True,False,False,False
934,5.49,0.26,88.33,95.64,90.77,0.33,6.9,2.9,23.4,109.5,60.7,109.0,51.0,1038.0,3.4,3168.0,2.5,2024-09-27,False,False,False,False,True,False,False
935,4.57,0.22,85.43,95.03,93.14,0.27,6.8,2.2,26.9,111.0,70.2,126.0,41.0,1050.0,3.4,3588.0,2.9,2024-09-13,True,False,False,True,False,False,False
936,4.9,0.27,96.58,90.41,90.72,0.28,6.2,2.3,22.2,101.7,62.6,126.0,43.0,961.0,2.7,3933.0,3.6,2024-08-15,False,False,False,False,False,False,False
937,5.29,0.21,95.87,94.08,92.63,0.31,6.8,2.8,28.9,145.7,64.8,95.0,40.0,1164.0,2.7,3861.0,3.0,2024-08-25,True,False,True,True,False,False,False
938,4.87,0.2,89.25,98.88,90.26,0.29,6.0,2.4,21.7,105.1,77.6,96.0,45.0,1077.0,2.6,3259.0,3.3,2024-08-20,True,True,False,True,False,False,False
939,4.74,0.27,91.39,97.72,99.48,0.26,6.3,2.3,21.5,138.6,75.2,99.0,51.0,918.0,3.1,3791.0,3.4,2024-09-08,True,False,True,False,False,False,True
940,4.77,0.27,89.7,95.45,94.88,0.29,6.7,2.9,20.1,146.0,70.2,112.0,57.0,1040.0,3.3,3178.0,2.7,2024-08-22,True,False,True,False,False,False,False
941,5.16,0.29,96.6,96.44,95.25,0.28,7.0,2.3,27.4,121.9,72.2,94.0,59.0,1072.0,3.4,3008.0,3.4,2024-09-30,True,False,True,True,False,False,False
942,5.22,0.27,96.76,90.04,90.0,0.3,6.0,3.0,22.2,118.4,61.2,101.0,48.0,913.0,2.8,3391.0,4.0,2024-09-16,True,True,False,True,False,False,False
943,4.71,0.25,97.84,97.92,99.93,0.35,6.5,2.7,21.1,116.5,76.2,100.0,54.0,1124.0,2.8,3876.0,3.2,2024-09-07,False,True,False,False,False,False,False
944,4.71,0.29,90.43,97.5,95.48,0.29,6.8,2.6,23.9,96.6,77.9,72.0,57.0,1008.0,3.1,3922.0,2.7,2024-09-11,False,True,False,False,True,False,True
945,5.07,0.28,94.85,95.26,96.25,0.33,6.8,2.8,23.5,149.8,68.7,71.0,47.0,938.0,2.6,3282.0,2.6,2024-09-19,False,False,True,False,False,True,False
946,5.19,0.21,87.64,90.93,90.63,0.28,6.6,3.0,28.8,142.6,63.5,86.0,42.0,1134.0,2.6,3557.0,2.9,2024-08-07,False,False,False,True,False,False,True
947,4.74,0.3,94.84,98.37,95.72,0.34,6.6,2.9,22.8,125.7,73.8,94.0,58.0,1194.0,3.0,3391.0,3.2,2024-08-27,False,True,False,False,False,False,False
948,5.35,0.26,85.58,95.42,90.17,0.33,6.3,2.5,28.0,92.8,63.2,94.0,45.0,1001.0,3.5,3825.0,3.8,2024-08-17,True,False,True,True,False,False,True
949,5.44,0.23,88.86,92.34,98.3,0.32,6.2,2.4,25.1,121.7,77.8,93.0,58.0,1032.0,3.2,3930.0,3.9,2024-09-14,True,False,False,True,False,False,False
950,4.56,0.22,91.2,94.32,96.41,0.34,6.1,2.5,21.9,143.6,79.3,99.0,42.0,1136.0,3.2,3355.0,3.8,2024-08-07,False,False,True,False,True,False,True
951,5.48,0.26,92.35,92.98,95.85,0.29,6.3,2.1,22.5,101.9,70.8,106.0,52.0,1016.0,2.9,3834.0,3.2,2024-08-09,True,False,False,False,False,False,True
952,5.49,0.24,93.44,90.5,96.53,0.34,6.9,3.0,22.8,124.5,69.0,104.0,43.0,1157.0,3.4,3450.0,2.9,2024-09-09,True,True,False,False,False,False,True
953,4.64,0.27,89.06,99.1,96.71,0.31,6.6,2.0,29.3,127.7,79.9,102.0,54.0,917.0,3.1,3765.0,3.7,2024-09-01,False,False,True,True,False,False,False
954,5.27,0.22,97.68,99.95,90.76,0.34,6.3,2.7,23.4,148.1,62.0,100.0,49.0,998.0,3.1,3131.0,3.6,2024-09-23,False,False,False,True,False,True,False
955,5.48,0.28,96.18,93.6,93.25,0.3,6.0,2.9,21.4,144.2,61.7,119.0,43.0,911.0,3.2,3280.0,3.6,2024-08-19,False,False,True,False,False,True,False
956,5.06,0.21,97.12,94.52,97.34,0.3,6.6,2.3,22.0,122.6,68.8,93.0,53.0,1107.0,2.5,3339.0,3.1,2024-09-28,False,True,False,False,False,True,False
957,4.6,0.22,85.67,99.96,97.37,0.26,6.0,2.7,24.4,137.2,78.5,106.0,44.0,1135.0,3.5,3580.0,3.5,2024-08-16,False,False,False,False,True,True,False
958,4.84,0.24,94.55,99.28,96.29,0.33,6.2,2.2,25.3,100.6,72.7,87.0,56.0,1142.0,3.0,3181.0,3.5,2024-09-28,False,True,False,False,False,False,False
959,5.49,0.26,85.47,90.17,93.2,0.27,6.8,2.8,22.6,109.5,64.7,125.0,50.0,1097.0,2.9,3631.0,3.1,2024-08-10,False,False,False,False,False,True,False
960,4.84,0.26,92.68,92.94,91.49,0.29,6.4,2.6,29.1,92.2,64.9,82.0,50.0,1029.0,3.2,3242.0,3.4,2024-09-16,False,False,False,True,False,False,True
961,5.38,0.29,97.46,97.73,99.06,0.27,6.2,2.0,27.1,146.2,63.7,108.0,55.0,1178.0,3.1,3970.0,3.0,2024-08-30,False,False,True,False,False,False,False
962,4.85,0.25,89.99,90.01,97.32,0.33,6.7,2.3,25.2,111.6,60.3,104.0,42.0,924.0,3.3,3010.0,3.9,2024-08-07,True,False,True,False,True,False,False
963,5.02,0.3,85.75,95.84,93.49,0.33,6.4,2.3,28.6,112.5,60.3,93.0,53.0,976.0,2.9,3057.0,3.4,2024-09-21,False,True,False,False,True,True,False
964,5.26,0.24,90.46,90.88,92.02,0.27,6.5,2.5,29.5,94.4,72.0,102.0,50.0,1162.0,2.7,3041.0,3.5,2024-08-07,True,False,True,False,False,False,False
965,4.85,0.2,88.27,93.09,96.17,0.27,6.4,2.5,24.6,148.4,60.9,127.0,52.0,1139.0,2.9,3454.0,3.8,2024-09-11,False,True,False,True,False,False,True
966,5.4,0.22,87.59,94.96,99.0,0.28,6.7,2.7,27.8,123.8,68.0,128.0,52.0,1119.0,2.8,3670.0,2.9,2024-09-09,False,False,True,False,True,True,False
967,4.75,0.27,91.78,96.83,92.69,0.31,6.4,2.6,22.9,132.9,76.1,86.0,46.0,1098.0,3.2,3704.0,3.5,2024-09-22,True,False,False,True,False,True,False
968,4.89,0.24,88.31,91.57,96.93,0.26,6.9,2.8,28.6,144.4,68.2,121.0,43.0,906.0,3.3,3075.0,4.0,2024-08-26,True,True,False,True,False,True,False
969,5.17,0.28,88.2,96.74,90.43,0.33,6.2,2.7,22.2,94.1,69.6,80.0,55.0,971.0,2.8,3567.0,2.9,2024-09-24,True,False,True,False,True,False,True
970,4.88,0.28,87.33,90.82,93.28,0.29,6.5,2.4,27.9,92.4,68.6,93.0,53.0,1190.0,3.0,3987.0,3.0,2024-08-08,True,False,True,False,False,False,False
971,4.53,0.22,90.14,93.16,90.97,0.29,6.3,2.1,23.0,143.2,66.0,113.0,52.0,1028.0,2.7,3369.0,3.4,2024-09-30,False,False,False,False,False,False,False
972,4.85,0.22,86.51,98.8,94.4,0.31,6.5,2.9,25.5,118.8,78.5,113.0,42.0,953.0,3.3,3836.0,3.3,2024-08-31,False,True,False,False,True,False,True
973,5.05,0.26,90.71,96.8,91.08,0.35,6.8,2.6,23.2,99.7,68.2,110.0,53.0,1015.0,3.1,3814.0,2.5,2024-09-19,True,True,False,False,False,True,False
974,4.95,0.28,92.1,96.51,95.17,0.35,6.1,2.5,20.9,99.6,67.7,79.0,59.0,1184.0,2.8,3640.0,3.3,2024-09-26,True,False,False,True,False,False,True
975,5.32,0.26,85.0,97.63,97.47,0.3,6.9,2.9,25.2,126.5,79.9,88.0,46.0,955.0,3.4,3744.0,2.7,2024-09-26,False,False,True,False,True,False,False
976,5.48,0.27,96.06,90.48,95.05,0.32,6.5,2.7,28.2,112.5,77.0,80.0,45.0,913.0,2.9,3380.0,3.7,2024-08-17,True,False,True,True,False,False,False
977,5.15,0.24,93.48,90.53,91.8,0.31,6.6,2.8,24.0,133.4,73.7,128.0,44.0,1066.0,3.1,3999.0,2.8,2024-09-03,True,True,False,False,False,False,True
978,5.02,0.23,91.84,92.32,90.48,0.31,6.3,2.2,23.2,93.0,79.0,105.0,56.0,1027.0,3.4,3483.0,3.4,2024-09-03,False,False,False,False,True,False,True
979,4.99,0.27,92.37,92.72,91.46,0.31,6.5,2.1,24.0,120.9,76.5,75.0,47.0,1147.0,3.1,3290.0,3.8,2024-08-16,False,False,True,False,False,False,True
980,4.99,0.25,97.7,99.47,93.59,0.26,6.3,2.0,20.2,113.7,78.8,122.0,50.0,1070.0,2.5,3216.0,2.5,2024-09-11,True,False,True,False,False,False,True
981,5.25,0.21,96.3,96.43,92.29,0.27,6.6,2.9,27.2,110.9,71.7,89.0,60.0,1125.0,3.1,3423.0,3.4,2024-08-04,True,True,False,False,False,False,True
982,4.84,0.2,90.14,99.3,96.26,0.26,6.9,2.3,22.4,107.8,71.5,103.0,50.0,1115.0,2.8,3782.0,2.8,2024-09-24,False,False,False,True,False,False,True
983,5.28,0.27,93.88,94.82,96.67,0.26,6.9,2.1,21.5,124.6,74.8,75.0,58.0,1192.0,3.1,3481.0,3.6,2024-09-18,True,False,True,True,False,False,False
984,4.83,0.25,96.91,99.56,99.27,0.28,6.2,2.3,24.4,108.9,67.5,107.0,55.0,1121.0,3.3,3032.0,2.6,2024-08-18,True,False,True,True,False,True,False
985,5.29,0.25,92.52,90.53,92.55,0.31,6.9,2.9,25.0,122.7,76.7,102.0,50.0,1172.0,3.3,3909.0,2.8,2024-09-11,False,False,False,True,False,False,True
986,5.02,0.28,86.44,97.95,91.83,0.33,6.6,2.2,24.7,130.9,72.7,96.0,58.0,1056.0,3.0,3062.0,3.9,2024-08-30,True,False,True,True,False,False,False
987,4.68,0.25,95.45,92.15,95.27,0.27,6.8,2.6,28.6,143.7,73.0,114.0,51.0,1015.0,3.1,3908.0,3.1,2024-09-24,True,False,False,False,True,False,False
988,4.81,0.24,90.66,90.74,94.98,0.3,6.6,2.4,26.1,142.7,79.1,105.0,41.0,1191.0,3.2,3336.0,2.7,2024-09-01,True,False,True,False,True,False,False
989,4.64,0.22,85.59,99.02,95.41,0.32,6.8,2.8,28.8,148.0,68.8,127.0,54.0,921.0,3.2,3687.0,3.9,2024-08-03,False,True,False,False,True,True,False
990,4.87,0.26,85.16,93.32,90.62,0.3,6.8,2.2,25.3,102.2,62.4,101.0,42.0,1076.0,2.5,3107.0,3.3,2024-09-10,False,True,False,False,False,False,True
991,5.09,0.2,92.45,98.39,97.22,0.26,6.6,2.7,20.4,141.3,78.1,121.0,56.0,1123.0,3.1,3679.0,3.7,2024-09-11,True,False,False,False,False,False,False
992,5.16,0.23,89.89,98.97,90.17,0.32,7.0,2.7,29.9,131.3,60.7,120.0,46.0,1034.0,2.8,3269.0,3.1,2024-09-22,True,False,True,False,True,False,False
993,4.88,0.26,95.57,92.97,92.14,0.32,6.7,2.9,20.2,141.2,70.4,107.0,42.0,1030.0,2.7,3254.0,3.3,2024-09-19,False,False,True,False,True,False,True
994,5.31,0.27,92.68,95.39,94.27,0.35,6.6,2.3,22.3,126.7,70.5,70.0,57.0,1111.0,3.2,3069.0,3.0,2024-09-15,True,False,False,False,False,True,False
995,5.44,0.29,88.71,91.57,94.49,0.29,6.7,3.0,23.6,93.7,78.0,72.0,59.0,1099.0,3.4,3200.0,2.6,2024-08-15,True,True,False,True,False,False,True
996,4.99,0.25,89.31,99.58,98.23,0.32,6.2,2.7,27.3,115.5,78.5,80.0,45.0,919.0,3.3,3622.0,3.0,2024-09-21,False,False,True,False,True,False,True
997,4.66,0.2,87.17,94.53,92.47,0.28,6.9,2.5,27.3,92.1,67.3,99.0,44.0,936.0,3.4,3939.0,2.6,2024-09-14,True,False,False,False,False,True,False
998,4.85,0.3,86.08,96.44,99.72,0.35,6.5,2.2,22.0,143.4,78.2,106.0,55.0,1122.0,3.2,3827.0,3.5,2024-08-09,False,True,False,True,False,True,False
999,5.03,0.22,94.67,94.73,92.95,0.33,6.7,2.9,21.7,129.0,64.9,124.0,42.0,1097.0,3.3,3355.0,3.9,2024-08-13,True,True,False,False,True,False,True
1000,5.35,0.23,85.1,92.97,92.81,0.34,7.0,2.1,24.7,122.9,61.9,93.0,46.0,1061.0,3.2,3703.0,2.7,2024-08-30,False,True,False,False,True,False,False
